# ID	Field	StarID	RA	Decl	I	V	P_1	dP_1
OGLE-SMC-CEP-2784	SMC105.1	19237	00:58:07.65	-72:57:55.4	16.690	17.302	1.6020211	0.0000003
OGLE-SMC-CEP-2785	SMC106.1	28	00:58:08.06	-73:34:29.1	16.167	16.934	2.8518807	0.0000075
OGLE-SMC-CEP-2786	SMC109.3	204	00:58:08.71	-71:30:12.7	17.084	17.558	0.7216209	0.0000010
OGLE-SMC-CEP-2787	SMC109.2	96	00:58:08.91	-71:40:16.3	16.141	16.621	1.5058399	0.0000016
OGLE-SMC-CEP-2788	SMC108.4	145	00:58:09.76	-71:57:03.4	17.359	17.711	0.6160659	0.0000003
OGLE-SMC-CEP-2789	SMC106.4	37	00:58:10.14	-73:10:40.6	15.409	16.091	2.6365336	0.0000063
OGLE-SMC-CEP-2790	SMC106.1	30	00:58:10.27	-73:36:02.5	16.226	16.971	1.6200646	0.0000016
OGLE-SMC-CEP-2791	SMC108.2	127	00:58:10.62	-72:14:18.6	16.511	17.132	1.5536540	0.0000005
OGLE-SMC-CEP-2792	SMC108.1	9	00:58:11.05	-72:25:22.6	14.452	15.376	1.2414268	0.0000046
OGLE-SMC-CEP-2793	SMC105.1	19243	00:58:11.42	-72:56:37.1	16.603	17.217	1.7774310	0.0000004
OGLE-SMC-CEP-2794	SMC109.1	170	00:58:11.97	-71:47:05.4	16.247	16.760	1.9093149	0.0000007
OGLE-SMC-CEP-2795	SMC109.1	376	00:58:12.18	-71:42:57.2	17.195	17.798	1.2011258	0.0000010
OGLE-SMC-CEP-2796	SMC106.3	21119	00:58:12.29	-73:12:34.7	15.724	16.294	2.8176634	0.0000017
OGLE-SMC-CEP-2797	SMC107.5	14718	00:58:12.77	-73:38:58.0	16.555	17.131	1.7547777	0.0000011
OGLE-SMC-CEP-2798	SMC107.8	8398	00:58:12.81	-74:13:39.8	17.217	17.864	1.2842814	0.0000007
OGLE-SMC-CEP-2799	SMC109.3	37	00:58:13.44	-71:26:54.7	15.476	15.994	2.0737717	0.0000037
OGLE-SMC-CEP-2800	SMC107.8	8401	00:58:14.70	-74:12:38.1	17.585	18.182	0.9096574	0.0000017
OGLE-SMC-CEP-2801	SMC107.7	9744	00:58:15.19	-73:59:41.3	17.500	18.123	1.1204990	0.0000012
OGLE-SMC-CEP-2802	SMC106.3	226	00:58:15.56	-73:18:30.9	17.274	17.940	1.2376714	0.0000016
OGLE-SMC-CEP-2803	SMC105.4	115	00:58:15.63	-72:33:20.1	16.147	16.743	1.7176073	0.0000012
OGLE-SMC-CEP-2804	SMC108.1	231	00:58:16.56	-72:24:01.7	17.167	17.779	1.2231867	0.0000003
OGLE-SMC-CEP-2805	SMC108.4	20658	00:58:17.20	-71:51:54.2	15.578	16.154	2.2949573	0.0000038
OGLE-SMC-CEP-2806	SMC106.2	19182	00:58:17.22	-73:21:10.5	15.874	16.619	3.4901691	0.0000069
OGLE-SMC-CEP-2807	SMC107.6	10631	00:58:17.59	-73:49:56.2	15.874	16.456	1.5773072	0.0000040
OGLE-SMC-CEP-2808	SMC109.2	104	00:58:17.67	-71:37:57.3	16.212	16.783	2.1688786	0.0000104
OGLE-SMC-CEP-2809	SMC107.6	10632	00:58:17.72	-73:53:05.6	15.654	16.434	4.2962299	0.0000159
OGLE-SMC-CEP-2810	SMC106.3	21196	00:58:18.07	-73:11:24.4	16.970	17.582	1.3773436	0.0000024
OGLE-SMC-CEP-2811	SMC106.4	40	00:58:19.60	-73:07:06.2	16.018	16.580	1.7004240	0.0000012
OGLE-SMC-CEP-2812	SMC108.2	30442	00:58:20.14	-72:11:48.3	15.982	16.478	1.3929701	0.0000006
OGLE-SMC-CEP-2813	SMC105.3	23009	00:58:20.32	-72:37:07.4	15.890	16.601	2.2692601	0.0000024
OGLE-SMC-CEP-2814	SMC108.1	236	00:58:20.99	-72:25:12.8	16.816	17.576	1.3521781	0.0000012
OGLE-SMC-CEP-2815	SMC108.3	27953	00:58:21.24	-72:02:39.5	16.014	16.711	2.9055062	0.0000033
OGLE-SMC-CEP-2816	SMC108.1	101	00:58:21.52	-72:25:25.0	15.938	16.464	1.5295428	0.0000008
OGLE-SMC-CEP-2817	SMC105.1	282	00:58:21.54	-72:58:50.6	17.220	17.785	0.7969225	0.0000005
OGLE-SMC-CEP-2818	SMC108.2	14	00:58:21.80	-72:17:18.4	14.731	15.614	8.6262439	0.0000313
OGLE-SMC-CEP-2819	SMC108.2	30446	00:58:21.91	-72:11:53.6	16.493	16.950	0.9261106	0.0000002
OGLE-SMC-CEP-2820	SMC108.1	28220	00:58:22.40	-72:20:38.1	16.803	17.345	0.6862143	0.0000011
OGLE-SMC-CEP-2821	SMC106.1	13887	00:58:22.65	-73:30:03.7	17.121	17.724	0.8844927	0.0000012
OGLE-SMC-CEP-2822	SMC106.1	83	00:58:23.05	-73:34:45.7	17.160	17.646	0.9547147	0.0000008
OGLE-SMC-CEP-2823	SMC106.4	189	00:58:23.22	-73:10:16.6	17.512	18.024	0.6915412	0.0000009
OGLE-SMC-CEP-2824	SMC105.1	19157	00:58:23.24	-72:54:24.9	14.568	15.278	7.4999490	0.0000062
OGLE-SMC-CEP-2825	SMC106.2	19408	00:58:23.93	-73:24:47.6	17.639	18.213	0.5807646	0.0000005
OGLE-SMC-CEP-2826	SMC106.4	22470	00:58:23.97	-73:05:37.1	17.464	18.042	0.6099722	0.0000004
OGLE-SMC-CEP-2827	SMC106.2	19158	00:58:24.06	-73:22:58.8	15.337	16.016	3.8896775	0.0000029
OGLE-SMC-CEP-2828	SMC106.2	115	00:58:24.68	-73:28:24.6	16.814	17.310	1.1454213	0.0000003
OGLE-SMC-CEP-2829	SMC109.2	108	00:58:24.72	-71:42:38.4	16.279	16.869	2.1210875	0.0000135
OGLE-SMC-CEP-2830	SMC106.2	19261	00:58:26.16	-73:22:40.8	16.466	17.102	1.8766668	0.0000012
OGLE-SMC-CEP-2831	SMC105.3	397	00:58:26.49	-72:42:49.5	17.002	17.626	1.3972254	0.0000006
OGLE-SMC-CEP-2832	SMC109.2	112	00:58:26.75	-71:33:57.9	16.474	16.975	1.1975668	0.0000019
OGLE-SMC-CEP-2833	SMC106.4	120	00:58:26.84	-73:10:40.2	16.645	17.316	1.7546866	0.0000013
OGLE-SMC-CEP-2834	SMC106.4	122	00:58:26.88	-73:09:26.0	17.170	17.245	0.8804330	0.0000016
OGLE-SMC-CEP-2835	SMC108.1	27945	00:58:28.79	-72:19:57.9	14.673	15.484	7.9356785	0.0000151
OGLE-SMC-CEP-2836	SMC105.3	23126	00:58:28.85	-72:35:49.5	16.399	17.072	2.1076066	0.0000006
OGLE-SMC-CEP-2837	SMC105.4	19236	00:58:28.90	-72:26:39.9	15.412	16.137	4.2894239	0.0000015
OGLE-SMC-CEP-2838	SMC105.1	314	00:58:29.34	-72:58:32.4	17.222	17.862	1.3276565	0.0000004
OGLE-SMC-CEP-2839	SMC106.1	13895	00:58:29.66	-73:30:44.9	16.806	17.236	0.8433426	0.0000004
OGLE-SMC-CEP-2840	SMC105.4	135	00:58:30.36	-72:32:34.1	16.707	17.465	1.8600357	0.0000007
OGLE-SMC-CEP-2841	SMC108.1	7546	00:58:30.90	-72:27:02.9	14.008	14.966	14.7128840	0.0000303
OGLE-SMC-CEP-2842	SMC105.2	21084	00:58:31.25	-72:47:01.8	16.616	17.333	1.8874779	0.0000007
OGLE-SMC-CEP-2843	SMC108.2	8085	00:58:32.51	-72:17:48.5	16.260	16.869	2.3322866	0.0000007
OGLE-SMC-CEP-2844	SMC106.4	22325	00:58:33.24	-73:05:20.3	16.508	17.079	1.7267870	0.0000004
OGLE-SMC-CEP-2845	SMC109.2	302	00:58:33.61	-71:34:46.0	16.673	17.299	1.6412328	0.0000012
OGLE-SMC-CEP-2846	SMC108.3	6489	00:58:34.33	-72:09:03.9	14.279	15.182	9.8076331	0.0000789
OGLE-SMC-CEP-2847	SMC107.3	12	00:58:34.95	-73:55:14.2	15.207	15.999	5.5139984	0.0000590
OGLE-SMC-CEP-2848	SMC106.2	57	00:58:35.00	-73:26:33.4	15.618	16.168	2.1246163	0.0000034
OGLE-SMC-CEP-2849	SMC105.1	146	00:58:35.07	-72:58:25.6	16.674	17.245	1.5886289	0.0000007
OGLE-SMC-CEP-2850	SMC107.3	59	00:58:35.12	-73:47:05.9	15.514	16.127	2.4813698	0.0000052
OGLE-SMC-CEP-2851	SMC106.2	297	00:58:35.23	-73:25:38.5	17.608	18.220	0.6379885	0.0000008
OGLE-SMC-CEP-2852	SMC106.1	48	00:58:35.95	-73:37:27.9	16.200	16.992	1.3078540	0.0000006
OGLE-SMC-CEP-2853	SMC106.2	19276	00:58:36.47	-73:24:05.1	16.832	17.286	0.9134475	0.0000006
OGLE-SMC-CEP-2854	SMC106.3	21227	00:58:36.70	-73:13:49.7	16.781	17.461	1.6962106	0.0000018
OGLE-SMC-CEP-2855	SMC106.2	133	00:58:37.27	-73:27:33.3	16.666	17.158	1.0610334	0.0000007
OGLE-SMC-CEP-2856	SMC106.3	21228	00:58:37.33	-73:12:47.7	16.766	17.356	1.1206276	0.0000014
OGLE-SMC-CEP-2857	SMC105.1	56	00:58:37.63	-72:59:22.3	16.073	16.719	2.0051720	0.0000023
OGLE-SMC-CEP-2858	SMC106.2	60	00:58:37.70	-73:28:21.3	15.585	16.176	2.9266292	0.0000014
OGLE-SMC-CEP-2859	SMC108.2	37500	00:58:38.01	-72:10:08.6	15.770	16.542	2.3109610	0.0000021
OGLE-SMC-CEP-2860	SMC108.1	35969	00:58:38.24	-72:20:14.5	16.234	16.798	1.4725949	0.0000007
OGLE-SMC-CEP-2861	SMC106.1	13833	00:58:38.27	-73:31:57.3	15.500	16.192	3.0685335	0.0000066
OGLE-SMC-CEP-2862	SMC107.3	391	00:58:38.42	-73:50:17.1	17.391	18.012	1.4025470	0.0000012
OGLE-SMC-CEP-2863	SMC108.2	37578	00:58:38.77	-72:13:27.8	16.628	17.155	1.6366554	0.0000015
OGLE-SMC-CEP-2864	SMC105.1	19286	00:58:39.45	-72:53:48.0	16.622	17.199	1.6804455	0.0000004
OGLE-SMC-CEP-2865	SMC106.3	125	00:58:40.36	-73:17:08.9	16.786	17.394	1.5060539	0.0000008
OGLE-SMC-CEP-2866	SMC105.2	21335	00:58:40.42	-72:45:14.9	17.151	17.739	0.8804043	0.0000012
OGLE-SMC-CEP-2867	SMC108.1	35928	00:58:41.45	-72:22:47.3	15.144	15.865	4.8767803	0.0000021
OGLE-SMC-CEP-2868	SMC108.2	37585	00:58:41.50	-72:10:57.4	16.547	17.098	1.6771942	0.0000006
OGLE-SMC-CEP-2869	SMC105.2	379	00:58:42.51	-72:53:34.0	17.385	17.910	0.6664809	0.0000004
OGLE-SMC-CEP-2870	SMC105.1	19293	00:58:42.92	-72:56:22.9	17.074	17.714	0.9346013	0.0000009
OGLE-SMC-CEP-2871	SMC109.4	28	00:58:43.57	-71:21:58.9	15.681	16.215	1.7833934	0.0000016
OGLE-SMC-CEP-2872	SMC106.2	19164	00:58:43.65	-73:22:10.7	14.902	15.560	5.7340577	0.0000056
OGLE-SMC-CEP-2873	SMC109.2	132	00:58:45.30	-71:40:34.1	16.292	16.881	2.0405352	0.0000011
OGLE-SMC-CEP-2874	SMC108.3	6520	00:58:45.36	-72:08:01.0	15.540	16.114	2.2834630	0.0000056
OGLE-SMC-CEP-2875	SMC105.3	215	00:58:45.41	-72:44:26.2	16.954	17.505	0.9219453	0.0000005
OGLE-SMC-CEP-2876	SMC108.4	5186	00:58:45.42	-71:55:57.7	16.418	16.891	1.4816896	0.0000027
OGLE-SMC-CEP-2877	SMC106.4	22255	00:58:45.95	-73:03:34.3	15.572	16.235	3.0564053	0.0000012
OGLE-SMC-CEP-2878	SMC106.4	22349	00:58:46.03	-73:05:04.5	17.227	17.857	1.1173145	0.0000003
OGLE-SMC-CEP-2879	SMC105.1	19200	00:58:46.58	-72:55:04.5	15.877	16.485	2.6671620	0.0000007
OGLE-SMC-CEP-2880	SMC109.4	168	00:58:46.60	-71:15:53.2	17.137	17.733	1.0799740	0.0000004
OGLE-SMC-CEP-2881	SMC108.3	33533	00:58:46.66	-72:03:55.9	16.822	17.363	1.0474280	0.0000009
OGLE-SMC-CEP-2882	SMC106.4	150	00:58:46.74	-73:08:21.7	17.239	17.719	0.6960531	0.0000004
OGLE-SMC-CEP-2883	SMC108.4	25236	00:58:46.74	-71:55:02.0	15.386	16.045	2.6752613	0.0000057
OGLE-SMC-CEP-2884	SMC105.1	19299	00:58:47.06	-72:55:57.6	16.136	16.685	1.5638991	0.0000012
OGLE-SMC-CEP-2885	SMC105.4	158	00:58:47.20	-72:34:27.6	16.312	17.078	1.8190450	0.0000022
OGLE-SMC-CEP-2886	SMC106.4	65	00:58:48.18	-73:09:42.8	15.556	16.313	4.2970386	0.0000048
OGLE-SMC-CEP-2887	SMC105.2	22	00:58:48.66	-72:53:07.9	14.926	15.684	6.8098218	0.0000065
OGLE-SMC-CEP-2888	SMC105.1	19304	00:58:48.90	-72:55:32.7	16.667	17.262	1.2355662	0.0000006
OGLE-SMC-CEP-2889	SMC105.2	21113	00:58:48.98	-72:49:01.8	16.798	17.522	1.3695823	0.0000018
OGLE-SMC-CEP-2890	SMC105.3	96	00:58:49.09	-72:41:04.7	15.446	16.099	3.7497743	0.0000015
OGLE-SMC-CEP-2891	SMC105.1	19205	00:58:49.14	-72:57:32.2	15.938	16.485	1.6825260	0.0000010
OGLE-SMC-CEP-2892	SMC105.1	387	00:58:49.65	-73:00:52.5	17.273	17.866	0.8286776	0.0000005
OGLE-SMC-CEP-2893	SMC106.3	140	00:58:49.76	-73:18:27.0	16.379	16.928	1.3215528	0.0000009
OGLE-SMC-CEP-2894	SMC108.3	33475	00:58:50.09	-72:01:26.4	14.907	15.484	3.4984173	0.0000080
OGLE-SMC-CEP-2895	SMC105.4	5348	00:58:50.10	-72:31:41.6	17.312	18.001	0.8841671	0.0000009
OGLE-SMC-CEP-2896	SMC106.4	22358	00:58:50.62	-73:05:22.1	17.178	17.849	1.3435536	0.0000013
OGLE-SMC-CEP-2897	SMC108.4	25221	00:58:51.40	-71:54:21.5	14.483	15.211	8.1482838	0.0000186
OGLE-SMC-CEP-2898	SMC105.3	5931	00:58:51.98	-72:42:09.3	16.679	17.161	0.8279926	0.0000003
OGLE-SMC-CEP-2899	SMC108.4	5133	00:58:52.16	-71:58:37.2	14.799	15.606	7.0548633	0.0000632
OGLE-SMC-CEP-2900	SMC105.2	26344	00:58:52.32	-72:48:01.0	16.009	16.624	1.7370045	0.0000012
OGLE-SMC-CEP-2901	SMC107.1	115	00:58:52.88	-74:08:02.4	16.746	17.207	1.1267470	0.0000003
OGLE-SMC-CEP-2902	SMC109.1	86	00:58:53.71	-71:49:27.6	15.618	16.305	2.7385487	0.0000054
OGLE-SMC-CEP-2903	SMC106.4	22262	00:58:53.96	-73:03:37.9	16.362	17.083	2.4144958	0.0000013
OGLE-SMC-CEP-2904	SMC106.4	70	00:58:54.10	-73:07:36.2	15.698	16.266	2.2681950	0.0000050
OGLE-SMC-CEP-2905	SMC105.4	5182	00:58:55.06	-72:33:07.5	12.892	13.995	38.0467557	0.0004777
OGLE-SMC-CEP-2906	SMC109.2	140	00:58:55.16	-71:39:03.0	16.058	16.620	1.7291870	0.0000034
OGLE-SMC-CEP-2907	SMC106.1	14110	00:58:55.25	-73:33:02.6	17.873	18.406	0.4902939	0.0000004
OGLE-SMC-CEP-2908	SMC106.3	21510	00:58:56.27	-73:15:04.3	17.294	17.922	1.2472919	0.0000006
OGLE-SMC-CEP-2909	SMC105.1	24013	00:58:56.72	-72:56:28.4	15.762	16.421	3.2140750	0.0000009
OGLE-SMC-CEP-2910	SMC106.2	76	00:58:56.89	-73:25:17.3	15.473	16.098	2.5057931	0.0000053
OGLE-SMC-CEP-2911	SMC107.1	118	00:58:57.79	-74:05:33.5	16.760	17.352	1.4718722	0.0000006
OGLE-SMC-CEP-2912	SMC105.4	23969	00:58:58.87	-72:28:47.4	15.510	16.025	1.8712172	0.0000025
OGLE-SMC-CEP-2913	SMC105.3	28777	00:58:59.27	-72:39:00.4	15.625	16.299	2.4769637	0.0000028
OGLE-SMC-CEP-2914	SMC106.4	22645	00:58:59.35	-73:05:00.7	17.685	18.210	0.5631791	0.0000003
OGLE-SMC-CEP-2915	SMC105.3	5941	00:58:59.45	-72:42:56.6	17.090	17.714	1.3462318	0.0000003
OGLE-SMC-CEP-2916	SMC108.4	25276	00:58:59.61	-71:54:30.1	16.112	16.686	2.2175489	0.0000010
OGLE-SMC-CEP-2917	SMC105.4	5268	00:58:59.84	-72:31:29.4	16.350	16.909	1.3139375	0.0000008
OGLE-SMC-CEP-2918	SMC105.3	5870	00:59:00.32	-72:41:33.9	16.191	16.795	1.6110409	0.0000009
OGLE-SMC-CEP-2919	SMC106.3	21165	00:59:00.40	-73:11:43.1	16.320	16.824	1.4120552	0.0000028
OGLE-SMC-CEP-2920	SMC106.4	22229	00:59:00.43	-73:06:08.8	15.460	16.142	3.9629675	0.0000016
OGLE-SMC-CEP-2921	SMC108.2	37618	00:59:00.52	-72:10:06.5	16.162	16.788	2.2129980	0.0000012
OGLE-SMC-CEP-2922	SMC109.1	498	00:59:01.27	-71:45:07.8	16.922	17.488	1.2891230	0.0000005
OGLE-SMC-CEP-2923	SMC105.3	5945	00:59:02.42	-72:43:36.6	16.392	16.963	1.3444109	0.0000009
OGLE-SMC-CEP-2924	SMC108.3	6607	00:59:02.58	-72:07:17.3	16.268	16.878	1.9950572	0.0000026
OGLE-SMC-CEP-2925	SMC109.3	20	00:59:02.88	-71:30:49.1	14.840	15.409	3.4786600	0.0000100
OGLE-SMC-CEP-2926	SMC106.2	82	00:59:02.89	-73:27:09.1	15.604	16.288	3.7139957	0.0000026
OGLE-SMC-CEP-2927	SMC106.2	19168	00:59:03.25	-73:22:28.4	15.518	16.082	3.1013771	0.0000017
OGLE-SMC-CEP-2928	SMC108.1	36114	00:59:03.38	-72:20:20.4	17.210	17.703	0.9109580	0.0000006
OGLE-SMC-CEP-2929	SMC106.1	13953	00:59:03.47	-73:33:38.6	16.784	17.399	1.5866287	0.0000007
OGLE-SMC-CEP-2930	SMC105.2	5559	00:59:03.98	-72:53:32.4	16.625	17.227	1.2279487	0.0000007
OGLE-SMC-CEP-2931	SMC106.2	31	00:59:03.99	-73:27:46.1	15.441	16.100	2.8556997	0.0000061
OGLE-SMC-CEP-2932	SMC108.3	33502	00:59:04.28	-72:00:49.4	15.177	15.920	4.7296819	0.0000080
OGLE-SMC-CEP-2933	SMC106.3	21171	00:59:04.34	-73:15:05.5	15.878	16.469	2.4942961	0.0000016
OGLE-SMC-CEP-2934	SMC108.2	37632	00:59:04.62	-72:11:08.1	16.590	17.280	1.9320885	0.0000023
OGLE-SMC-CEP-2935	SMC105.1	24090	00:59:04.76	-72:57:08.1	16.960	17.628	1.4713374	0.0000007
OGLE-SMC-CEP-2936	SMC108.3	33503	00:59:04.80	-72:04:41.8	15.148	15.863	4.7962408	0.0000067
OGLE-SMC-CEP-2937	SMC108.3	33478	00:59:05.46	-72:03:44.7	13.510	14.316	16.1925987	0.0000577
OGLE-SMC-CEP-2938	SMC108.3	6613	00:59:05.79	-72:05:48.9	16.604	17.150	1.0715836	0.0000010
OGLE-SMC-CEP-2939	SMC106.3	451	00:59:06.00	-73:18:57.4	17.497	18.031	0.6316474	0.0000006
OGLE-SMC-CEP-2940	SMC108.2	8302	00:59:06.84	-72:17:43.1	17.140	17.629	0.7384844	0.0000003
OGLE-SMC-CEP-2941	SMC105.3	28784	00:59:06.92	-72:38:39.3	15.434	16.065	2.9519773	0.0000027
OGLE-SMC-CEP-2942	SMC106.1	65	00:59:07.28	-73:34:02.0	16.307	16.817	1.1389481	0.0000009
OGLE-SMC-CEP-2943	SMC106.1	13959	00:59:08.45	-73:30:11.4	17.052	17.603	0.9686700	0.0000012
OGLE-SMC-CEP-2944	SMC108.3	33553	00:59:09.67	-72:00:35.9	16.113	16.813	2.5504353	0.0000037
OGLE-SMC-CEP-2945	SMC108.1	7756	00:59:09.87	-72:27:01.1	17.171	17.829	0.9215019	0.0000007
OGLE-SMC-CEP-2946	SMC106.1	3991	00:59:10.80	-73:35:53.2	16.778	17.414	1.5340415	0.0000011
OGLE-SMC-CEP-2947	SMC105.1	5118	00:59:10.91	-73:02:00.2	14.542	15.307	8.6827059	0.0000090
OGLE-SMC-CEP-2948	SMC106.3	26864	00:59:11.47	-73:11:18.5	15.324	15.942	2.8629496	0.0000102
OGLE-SMC-CEP-2949	SMC105.1	5140	00:59:11.62	-72:59:20.2	15.863	16.363	1.6251380	0.0000063
OGLE-SMC-CEP-2950	SMC105.1	24242	00:59:11.92	-72:55:18.4	17.336	17.892	0.7002732	0.0000005
OGLE-SMC-CEP-2951	SMC106.2	5419	00:59:11.95	-73:25:29.8	17.049	17.695	1.3823671	0.0000013
OGLE-SMC-CEP-2952	SMC106.1	18212	00:59:12.05	-73:29:54.6	15.335	15.951	2.6336325	0.0000049
OGLE-SMC-CEP-2953	SMC105.4	23981	00:59:12.20	-72:27:59.7	15.642	16.199	1.8650482	0.0000013
OGLE-SMC-CEP-2954	SMC105.2	5501	00:59:12.66	-72:51:30.0	16.293	16.943	2.0014040	0.0000018
OGLE-SMC-CEP-2955	SMC105.4	5451	00:59:12.72	-72:34:53.3	17.503	18.218	1.0919201	0.0000004
OGLE-SMC-CEP-2956	SMC109.1	96	00:59:12.92	-71:48:13.2	15.411	16.093	4.1813493	0.0000037
OGLE-SMC-CEP-2957	SMC105.2	26362	00:59:12.93	-72:49:00.9	15.828	16.494	2.9115084	0.0000009
OGLE-SMC-CEP-2958	SMC108.3	6627	00:59:12.99	-72:07:26.6	16.198	16.770	1.2939533	0.0000010
OGLE-SMC-CEP-2959	SMC109.2	9826	00:59:13.38	-71:34:46.1	16.188	16.677	1.2984982	0.0000011
OGLE-SMC-CEP-2960	SMC105.3	28855	00:59:13.41	-72:38:49.8	16.855	17.379	0.8708088	0.0000008
OGLE-SMC-CEP-2961	SMC106.3	5483	00:59:14.45	-73:15:50.3	16.908	17.424	0.8906685	0.0000008
OGLE-SMC-CEP-2962	SMC106.4	28293	00:59:14.81	-73:05:02.9	17.186	17.815	1.1068738	0.0000004
OGLE-SMC-CEP-2963	SMC108.1	7645	00:59:15.07	-72:25:49.7	16.354	16.845	1.4917629	0.0000002
OGLE-SMC-CEP-2964	SMC106.2	24655	00:59:15.42	-73:23:50.4	16.744	17.393	1.5087668	0.0000010
OGLE-SMC-CEP-2965	SMC106.2	24657	00:59:16.09	-73:20:42.0	16.451	16.865	0.6571453	0.0000018
OGLE-SMC-CEP-2966	SMC106.1	18377	00:59:16.88	-73:30:53.4	17.379	17.829	0.6105306	0.0000005
OGLE-SMC-CEP-2967	SMC106.3	27068	00:59:18.39	-73:13:51.8	17.145	17.800	1.2695429	0.0000007
OGLE-SMC-CEP-2968	SMC105.2	5455	00:59:18.46	-72:51:20.5	14.268	15.018	8.8715149	0.0000094
OGLE-SMC-CEP-2969	SMC108.3	6795	00:59:18.71	-72:09:11.4	16.935	-99.99	1.1766369	0.0000008
OGLE-SMC-CEP-2970	SMC105.1	24269	00:59:19.04	-72:55:40.8	17.185	17.798	0.9505067	0.0000007
OGLE-SMC-CEP-2971	SMC105.1	5148	00:59:19.09	-72:58:19.0	15.940	16.518	2.1609908	0.0000005
OGLE-SMC-CEP-2972	SMC108.1	36160	00:59:19.68	-72:21:39.2	16.730	17.204	0.9084168	0.0000003
OGLE-SMC-CEP-2973	SMC105.3	5894	00:59:20.03	-72:41:23.8	16.221	16.836	1.5673048	0.0000011
OGLE-SMC-CEP-2974	SMC108.1	36162	00:59:20.31	-72:18:49.7	17.454	18.208	1.2289935	0.0000006
OGLE-SMC-CEP-2975	SMC106.2	24607	00:59:20.44	-73:21:41.1	16.066	16.670	1.7080435	0.0000061
OGLE-SMC-CEP-2976	SMC105.3	5896	00:59:20.72	-72:44:08.1	16.140	16.765	1.7601839	0.0000013
OGLE-SMC-CEP-2977	SMC106.4	28232	00:59:21.00	-73:03:54.7	15.785	16.544	3.7348203	0.0000022
OGLE-SMC-CEP-2978	SMC105.1	5208	00:59:21.90	-72:58:14.9	16.365	16.895	1.3621577	0.0000009
OGLE-SMC-CEP-2979	SMC108.2	8152	00:59:22.63	-72:16:48.6	16.319	16.918	2.0186296	0.0000006
OGLE-SMC-CEP-2980	SMC107.3	219	00:59:22.77	-73:51:21.2	16.646	17.142	1.0732381	0.0000013
OGLE-SMC-CEP-2981	SMC106.2	24668	00:59:23.23	-73:21:47.1	17.120	17.736	1.3517112	0.0000009
OGLE-SMC-CEP-2982	SMC106.1	18286	00:59:23.82	-73:32:16.5	17.175	17.694	0.7597325	0.0000009
OGLE-SMC-CEP-2983	SMC105.3	28878	00:59:23.91	-72:36:53.9	16.981	17.696	1.6751521	0.0000006
OGLE-SMC-CEP-2984	SMC106.4	5995	00:59:24.10	-73:08:40.5	17.251	17.895	1.5889754	0.0000008
OGLE-SMC-CEP-2985	SMC105.2	5585	00:59:24.30	-72:52:33.4	16.789	17.549	1.8843493	0.0000009
OGLE-SMC-CEP-2986	SMC106.4	28237	00:59:24.64	-73:04:38.6	16.398	16.898	1.1306542	0.0000003
OGLE-SMC-CEP-2987	SMC106.3	5445	00:59:24.79	-73:19:17.8	15.642	16.267	2.4321821	0.0000053
OGLE-SMC-CEP-2988	SMC105.1	24131	00:59:26.06	-72:53:55.1	16.157	16.862	2.0568391	0.0000036
OGLE-SMC-CEP-2989	SMC105.4	24057	00:59:26.62	-72:26:49.0	16.315	16.911	1.9605659	0.0000005
OGLE-SMC-CEP-2990	SMC107.3	87	00:59:26.90	-73:53:13.7	15.997	16.594	1.6669165	0.0000032
OGLE-SMC-CEP-2991	SMC106.2	5344	00:59:27.56	-73:25:46.6	15.382	16.070	3.6100693	0.0000029
OGLE-SMC-CEP-2992	SMC107.2	182	00:59:28.02	-74:00:02.6	16.995	17.457	0.8737007	0.0000006
OGLE-SMC-CEP-2993	SMC105.3	28808	00:59:28.35	-72:38:20.9	15.775	16.537	3.8606063	0.0000021
OGLE-SMC-CEP-2994	SMC109.3	6900	00:59:28.82	-71:27:21.5	16.269	16.858	1.3822974	0.0000058
OGLE-SMC-CEP-2995	SMC105.4	5316	00:59:29.32	-72:33:21.6	16.253	16.858	1.4939597	0.0000010
OGLE-SMC-CEP-2996	SMC107.4	289	00:59:29.45	-73:45:59.7	16.830	17.419	1.4032557	0.0000005
OGLE-SMC-CEP-2997	SMC105.2	5525	00:59:29.47	-72:51:24.4	15.449	16.147	4.0790813	0.0000047
OGLE-SMC-CEP-2998	SMC105.1	24137	00:59:29.57	-72:55:49.0	17.027	17.750	1.6583332	0.0000010
OGLE-SMC-CEP-2999	SMC109.4	4701	00:59:29.58	-71:18:18.0	16.665	17.231	1.4907784	0.0000005
OGLE-SMC-CEP-3000	SMC106.2	24683	00:59:29.91	-73:23:53.2	16.816	17.412	1.4732356	0.0000007
OGLE-SMC-CEP-3001	SMC105.3	28888	00:59:30.17	-72:38:56.4	16.594	17.240	1.7963801	0.0000005
OGLE-SMC-CEP-3002	SMC108.2	46322	00:59:30.30	-72:12:06.1	16.766	17.330	1.1072582	0.0000007
OGLE-SMC-CEP-3003	SMC105.1	24009	00:59:31.33	-72:54:50.0	15.229	15.851	3.9143230	0.0000012
OGLE-SMC-CEP-3004	SMC105.3	28890	00:59:31.46	-72:39:58.2	16.344	16.934	2.0380930	0.0000005
OGLE-SMC-CEP-3005	SMC108.4	30151	00:59:31.47	-71:51:40.3	16.005	16.530	1.5845700	0.0000013
